"name","album","release_date","track_number","uri","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","valence","popularity","duration_min"
"Love Story - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008-06-28",1,"spotify:track:4RBKAqJ3qyvvriDG0s9IJ3",0.659,0.741,0.444,0,0.131,-7.031,0.0311,119.006,0.512,35,3.6838
"Fearless - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008-06-28",2,"spotify:track:5g7RMU3cV7zXWH244BLe7G",0.814,0.623,0.266,0,0.145,-5.894,0.026,96.601,0.467,35,3.30411666666667
"Beautiful Eyes - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008-06-28",3,"spotify:track:4aBW31cmkA7BLColUsMEeZ",0.596,0.627,0.704,0,0.0598,-3.739,0.0269,98.958,0.457,38,2.9386
"Untouchable - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008-06-28",4,"spotify:track:4MbHDiHQjhmoVAV75G04Ql",0.856,0.731,0.184,0,0.0927,-9.235,0.0418,102.404,0.331,32,3.71598333333333
"Teardrops On My Guitar - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008-06-28",5,"spotify:track:4DjevQhsPWULcondN4mRh5",0.664,0.344,0.801,0,0.106,-5.373,0.0574,204.489,0.615,30,3.27243333333333
"Picture To Burn - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008-06-28",6,"spotify:track:7EvU9pRoJ9Xs7anx0P7tEc",0.266,0.647,0.872,0,0.419,-1.953,0.0524,105.798,0.684,30,2.89831666666667
"Should've Said No - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008-06-28",7,"spotify:track:5a9hUL6ZuiagZhazwrtwHF",0.399,0.429,0.808,0,0.0884,-3.004,0.0677,171.537,0.438,30,3.80788333333333
"Change - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008-06-28",8,"spotify:track:69o9kr9UexjzeZDE8yD8dQ",0.156,0.243,0.712,0,0.111,-4.307,0.0577,202.319,0.273,28,4.30811666666667
