"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24001","Maryland","Allegany",2016-04-16 23:30:00,1,2016-04-17 00:30:00,3512,3572,3532.5,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24005","Maryland","Baltimore",2016-04-17 18:15:00,1.75,2016-04-17 20:00:00,238,240,238.714285714286,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24005","Maryland","Baltimore",2016-04-18 05:30:00,0.25,2016-04-18 05:45:00,366,366,366,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24005","Maryland","Baltimore",2016-04-18 05:45:00,0.25,2016-04-18 06:00:00,361,361,361,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24005","Maryland","Baltimore",2016-04-18 06:00:00,0.25,2016-04-18 06:15:00,361,361,361,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24005","Maryland","Baltimore",2016-04-18 06:15:00,0.25,2016-04-18 06:30:00,362,362,362,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24005","Maryland","Baltimore",2016-04-18 06:45:00,1,2016-04-18 07:45:00,934,1965,1345.75,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24510","Maryland","Baltimore",2016-04-18 05:30:00,0.25,2016-04-18 05:45:00,273,273,273,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24510","Maryland","Baltimore",2016-04-18 05:45:00,0.25,2016-04-18 06:00:00,273,273,273,"Potential or Actual Physical Interference"
"Maryland",2016-04-14 16:49:00,2016-04-15 20:42:00,"Sabotage","24510","Maryland","Baltimore",2016-04-18 06:00:00,0.25,2016-04-18 06:15:00,273,273,273,"Potential or Actual Physical Interference"
