"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"Rhode Island",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm","44003","Rhode Island","Kent",2014-11-02 23:15:00,1.25,2014-11-03 00:30:00,237,2030,1671.4,"Weather"
"Rhode Island",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm","44005","Rhode Island","Newport",2014-11-02 16:30:00,0.25,2014-11-02 16:45:00,265,265,265,"Weather"
"Rhode Island",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm","44007","Rhode Island","Providence",2014-11-03,0.5,2014-11-03 00:30:00,294,999,646.5,"Weather"
"Rhode Island",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm","44007","Rhode Island","Providence",2014-11-03 03:00:00,1.25,2014-11-03 04:15:00,230,231,230.8,"Weather"
"Rhode Island",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm","44007","Rhode Island","Providence",2014-11-04 13:00:00,1.25,2014-11-04 14:15:00,227,237,234.6,"Weather"
"Rhode Island",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm","44009","Rhode Island","Washington",2014-11-02 19:00:00,0.75,2014-11-02 19:45:00,1232,1233,1232.33333333333,"Weather"
"Rhode Island",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm","44003","Rhode Island","Kent",2014-11-26 19:45:00,0.25,2014-11-26 20:00:00,265,265,265,"Weather"
"Rhode Island",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm","44007","Rhode Island","Providence",2014-11-26 22:45:00,0.75,2014-11-26 23:30:00,440,445,442.333333333333,"Weather"
"Rhode Island",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm","44007","Rhode Island","Providence",2014-11-27 05:30:00,1.5,2014-11-27 07:00:00,1307,1308,1307.5,"Weather"
"Rhode Island",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm","44007","Rhode Island","Providence",2014-11-29 14:15:00,1.25,2014-11-29 15:30:00,477,477,477,"Weather"
"Rhode Island",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm","44007","Rhode Island","Providence",2014-11-29 19:00:00,0.25,2014-11-29 19:15:00,838,838,838,"Weather"
"Rhode Island",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather","44003","Rhode Island","Kent",2015-06-23 22:45:00,5.25,2015-06-24 04:00:00,214,2186,1043.04761904762,"Weather"
"Rhode Island",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather","44005","Rhode Island","Newport",2015-06-23 23:00:00,0.5,2015-06-23 23:30:00,2040,2041,2040.5,"Weather"
"Rhode Island",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather","44007","Rhode Island","Providence",2015-06-23 21:45:00,7.5,2015-06-24 05:15:00,209,4922,1406.33333333333,"Weather"
"Rhode Island",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather","44007","Rhode Island","Providence",2015-06-26 16:00:00,1.25,2015-06-26 17:15:00,215,215,215,"Weather"
"Rhode Island",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather","44009","Rhode Island","Washington",2015-06-23 22:15:00,7.25,2015-06-24 05:30:00,585,5797,1840.24137931034,"Weather"
"Rhode Island",2015-08-04 07:17:00,2015-08-05 12:52:00,"Severe Weather","44001","Rhode Island","Bristol",2015-08-04 11:30:00,6.25,2015-08-04 17:45:00,2271,5989,4852.16,"Weather"
"Rhode Island",2015-08-04 07:17:00,2015-08-05 12:52:00,"Severe Weather","44001","Rhode Island","Bristol",2015-08-04 18:30:00,8.75,2015-08-05 03:15:00,3065,5822,4372.88571428571,"Weather"
"Rhode Island",2015-08-04 07:17:00,2015-08-05 12:52:00,"Severe Weather","44001","Rhode Island","Bristol",2015-08-05 04:30:00,8.5,2015-08-05 13:00:00,1201,3066,1585.26470588235,"Weather"
"Rhode Island",2015-08-04 07:17:00,2015-08-05 12:52:00,"Severe Weather","44001","Rhode Island","Bristol",2015-08-05 13:15:00,9,2015-08-05 22:15:00,218,1164,743.027777777778,"Weather"
"Rhode Island",2015-08-04 07:17:00,2015-08-05 12:52:00,"Severe Weather","44003","Rhode Island","Kent",2015-08-04 10:45:00,7,2015-08-04 17:45:00,6573,53780,45380.5357142857,"Weather"
"Rhode Island",2015-08-04 07:17:00,2015-08-05 12:52:00,"Severe Weather","44003","Rhode Island","Kent",2015-08-04 18:30:00,8.75,2015-08-05 03:15:00,37841,53428,46364.4,"Weather"
"Rhode Island",2015-08-04 07:17:00,2015-08-05 12:52:00,"Severe Weather","44003","Rhode Island","Kent",2015-08-05 04:30:00,8.5,2015-08-05 13:00:00,27636,37748,31350.7352941176,"Weather"
"Rhode Island",2015-08-04 07:17:00,2015-08-05 12:52:00,"Severe Weather","44003","Rhode Island","Kent",2015-08-05 13:15:00,41.25,2015-08-07 06:30:00,230,28427,9756.50909090909,"Weather"
