"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56001","Wyoming","Albany",2019-09-12 19:45:00,0.25,2019-09-12 20:00:00,329,329,329,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56005","Wyoming","Campbell",2019-09-12 19:45:00,0.25,2019-09-12 20:00:00,327,327,327,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56009","Wyoming","Converse",2019-09-12 19:45:00,0.25,2019-09-12 20:00:00,329,329,329,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56019","Wyoming","Johnson",2019-09-12 19:45:00,0.25,2019-09-12 20:00:00,327,327,327,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56021","Wyoming","Laramie",2019-09-11 21:45:00,1,2019-09-11 22:45:00,708,708,708,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56021","Wyoming","Laramie",2019-09-12 20:30:00,1.25,2019-09-12 21:45:00,263,641,339.2,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56025","Wyoming","Natrona",2019-09-12 19:45:00,0.25,2019-09-12 20:00:00,328,328,328,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56027","Wyoming","Niobrara",2019-09-12 19:45:00,0.25,2019-09-12 20:00:00,327,327,327,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56031","Wyoming","Platte",2019-09-12 19:45:00,0.25,2019-09-12 20:00:00,328,328,328,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56033","Wyoming","Sheridan",2019-09-13 01:15:00,2.25,2019-09-13 03:30:00,280,755,447.777777777778,"Equipment Issue"
"Wyoming",2019-09-10 21:22:00,2019-09-10 21:23:00,"Transmission Interruption","56045","Wyoming","Weston",2019-09-12 19:45:00,0.25,2019-09-12 20:00:00,327,327,327,"Equipment Issue"
"Wyoming",2020-04-11 11:24:00,2020-04-11 11:42:00,"Transmission Interruption","56011","Wyoming","Crook",2020-04-13 17:30:00,1.5,2020-04-13 19:00:00,479,557,492,"Equipment Issue"
"Wyoming",2021-08-20 02:00:00,2021-08-20 03:00:00,"Vandalism","56005","Wyoming","Campbell",2021-08-22 05:45:00,2.5,2021-08-22 08:15:00,259,260,259.8,"Potential or Actual Physical Interference"
"Wyoming",2021-08-20 02:00:00,2021-08-20 03:00:00,"Vandalism","56013","Wyoming","Fremont",2021-08-20 05:45:00,3,2021-08-20 08:45:00,2806,2807,2806.08333333333,"Potential or Actual Physical Interference"
"Wyoming",2021-08-20 02:00:00,2021-08-20 03:00:00,"Vandalism","56033","Wyoming","Sheridan",2021-08-20 09:15:00,0.25,2021-08-20 09:30:00,307,307,307,"Potential or Actual Physical Interference"
"Wyoming",2021-08-20 02:00:00,2021-08-20 03:00:00,"Vandalism","56041","Wyoming","Uinta",2021-08-22 01:30:00,2.75,2021-08-22 04:15:00,1173,1278,1242,"Potential or Actual Physical Interference"
"Wyoming",2021-08-20 02:00:00,2021-08-20 03:00:00,"Vandalism","56041","Wyoming","Uinta",2021-08-22 05:30:00,2.25,2021-08-22 07:45:00,1173,1278,1208.22222222222,"Potential or Actual Physical Interference"
"Wyoming",2022-08-15 23:43:00,2022-08-16 07:14:00,"Transmission Interruption","56019","Wyoming","Johnson",2022-08-17 18:00:00,1,2022-08-17 19:00:00,241,241,241,"Equipment Issue"
