"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"North Dakota",2019-05-24 20:09:00,2019-05-25 14:23:00,"System Operations","38025","North Dakota","Dunn",2019-05-26 05:45:00,0.75,2019-05-26 06:30:00,294,294,294,"System Operations"
"North Dakota",2019-05-24 20:09:00,2019-05-25 14:23:00,"System Operations","38029","North Dakota","Emmons",2019-05-26 15:00:00,0.75,2019-05-26 15:45:00,247,253,251,"System Operations"
"North Dakota",2019-05-24 20:09:00,2019-05-25 14:23:00,"System Operations","38051","North Dakota","McIntosh",2019-05-27 04:15:00,0.25,2019-05-27 04:30:00,209,209,209,"System Operations"
"North Dakota",2019-12-11 13:27:00,2019-12-11 13:51:00,"Transmission Interruption","38029","North Dakota","Emmons",2019-12-11 19:30:00,0.5,2019-12-11 20:00:00,1216,1221,1218.5,"Equipment Issue"
"North Dakota",2019-12-11 13:27:00,2019-12-11 13:51:00,"Transmission Interruption","38105","North Dakota","Williams",2019-12-13 06:15:00,1,2019-12-13 07:15:00,433,433,433,"Equipment Issue"
"North Dakota",2019-08-13,2019-08-13,"Vandalism","38017","North Dakota","Cass",2019-08-14 15:30:00,0.25,2019-08-14 15:45:00,659,659,659,"Potential or Actual Physical Interference"
"North Dakota",2019-08-13,2019-08-13,"Vandalism","38089","North Dakota","Stark",2019-08-15 16:45:00,0.25,2019-08-15 17:00:00,279,279,279,"Potential or Actual Physical Interference"
"North Dakota",2019-06-11 15:11:00,2019-06-11 17:00:00,"Vandalism","38041","North Dakota","Hettinger",2019-06-13 19:15:00,1.75,2019-06-13 21:00:00,493,493,493,"Potential or Actual Physical Interference"
"North Dakota",2019-06-11 15:11:00,2019-06-11 17:00:00,"Vandalism","38073","North Dakota","Ransom",2019-06-11 16:00:00,0.75,2019-06-11 16:45:00,215,215,215,"Potential or Actual Physical Interference"
"North Dakota",2019-06-11 15:11:00,2019-06-11 17:00:00,"Vandalism","38041","North Dakota","Hettinger",2019-06-13 19:15:00,1.75,2019-06-13 21:00:00,493,493,493,"Potential or Actual Physical Interference"
"North Dakota",2019-06-11 15:11:00,2019-06-11 17:00:00,"Vandalism","38073","North Dakota","Ransom",2019-06-11 16:00:00,0.75,2019-06-11 16:45:00,215,215,215,"Potential or Actual Physical Interference"
"North Dakota",2020-01-09 07:40:00,2020-01-09 08:48:00,"System Operations","38071","North Dakota","Ramsey",2020-01-10 17:00:00,0.25,2020-01-10 17:15:00,334,334,334,"System Operations"
"North Dakota",2020-01-09 07:40:00,2020-01-09 08:48:00,"System Operations","38099","North Dakota","Walsh",2020-01-10 17:00:00,0.25,2020-01-10 17:15:00,310,310,310,"System Operations"
"North Dakota",2020-07-16 08:49:00,2020-07-16 11:06:00,"System Operations","38003","North Dakota","Barnes",2020-07-17 12:15:00,0.25,2020-07-17 12:30:00,277,277,277,"System Operations"
"North Dakota",2020-07-16 08:49:00,2020-07-16 11:06:00,"System Operations","38017","North Dakota","Cass",2020-07-18 00:30:00,1.5,2020-07-18 02:00:00,223,537,466,"System Operations"
"North Dakota",2020-07-16 08:49:00,2020-07-16 11:06:00,"System Operations","38017","North Dakota","Cass",2020-07-18 02:45:00,1.5,2020-07-18 04:15:00,215,312,250.666666666667,"System Operations"
"North Dakota",2020-07-16 08:49:00,2020-07-16 11:06:00,"System Operations","38039","North Dakota","Griggs",2020-07-18 04:30:00,3,2020-07-18 07:30:00,407,1757,519.5,"System Operations"
"North Dakota",2020-07-16 08:49:00,2020-07-16 11:06:00,"System Operations","38055","North Dakota","McLean",2020-07-18 00:45:00,0.25,2020-07-18 01:00:00,492,492,492,"System Operations"
