state,year,month,outage_count,max_outage_duration,customer_weighted_hours
Washington,2019,10,231,51.0,814729.25
Washington,2019,11,149,21.25,240069.25
Washington,2019,12,132,121.25,330963.75
West Virginia,2019,0,2977,94.5,11204996.75
West Virginia,2019,1,227,23.25,508088.25
West Virginia,2019,2,269,94.5,3069980.25
West Virginia,2019,3,190,22.75,490040.0
West Virginia,2019,4,224,26.25,558362.5
West Virginia,2019,5,355,33.0,1171246.0
West Virginia,2019,6,338,74.25,1406051.5
West Virginia,2019,7,305,45.5,769157.5
West Virginia,2019,8,250,52.25,689488.0
West Virginia,2019,9,161,13.75,385949.25
West Virginia,2019,10,284,55.25,1089289.0
West Virginia,2019,11,208,37.5,766596.0
West Virginia,2019,12,166,14.0,300748.5
Wisconsin,2019,0,2318,88.75,12219571.75
Wisconsin,2019,1,107,9.0,199189.75
Wisconsin,2019,2,204,33.0,645951.0
Wisconsin,2019,3,117,7.5,174738.75
Wisconsin,2019,4,154,30.0,183932.75
Wisconsin,2019,5,182,26.0,613292.5
Wisconsin,2019,6,285,39.75,1084535.0
Wisconsin,2019,7,429,88.75,6459695.75
Wisconsin,2019,8,226,22.0,581843.0
Wisconsin,2019,9,192,10.75,358102.25
Wisconsin,2019,10,176,22.0,317663.0
Wisconsin,2019,11,132,60.0,1090531.25
Wisconsin,2019,12,114,35.75,510096.75
Wyoming,2019,0,299,9.0,218345.25
Wyoming,2019,1,26,6.75,12980.0
Wyoming,2019,2,18,8.25,23055.5
Wyoming,2019,3,33,7.0,26117.25
Wyoming,2019,4,33,9.0,40720.5
Wyoming,2019,5,13,4.25,5087.0
Wyoming,2019,6,11,2.0,7777.0
Wyoming,2019,7,29,6.5,20441.25
Wyoming,2019,8,55,2.5,35039.75
Wyoming,2019,9,55,2.5,22034.25
Wyoming,2019,10,11,3.75,13967.75
Wyoming,2019,11,12,6.5,8471.75
Wyoming,2019,12,3,2.0,2653.25
