state,year,month,outage_count,max_outage_duration,customer_weighted_hours
Louisiana,2020,12,311,12.75,488363.0
Maine,2020,0,1741,146.0,29526006.75
Maine,2020,1,74,6.75,148137.5
Maine,2020,2,108,32.5,742188.0
Maine,2020,3,128,11.5,481141.25
Maine,2020,4,133,146.0,12647560.25
Maine,2020,5,125,10.5,334005.75
Maine,2020,6,147,30.0,309365.0
Maine,2020,7,155,27.0,373704.25
Maine,2020,8,183,63.5,2200826.0
Maine,2020,9,120,53.0,1880676.0
Maine,2020,10,175,12.25,324918.0
Maine,2020,11,191,42.0,1614246.0
Maine,2020,12,202,86.5,8469238.75
Maryland,2020,0,3981,35.75,4435507.083928571
Maryland,2020,1,215,9.5,138238.5
Maryland,2020,2,201,33.0,205434.5
Maryland,2020,3,133,15.0,110230.25
Maryland,2020,4,123,15.75,170929.5
Maryland,2020,5,202,11.25,144324.0
Maryland,2020,6,376,24.25,322653.7
Maryland,2020,7,975,29.5,808352.75
Maryland,2020,8,509,35.75,1469951.6458333333
Maryland,2020,9,324,27.25,347364.2380952381
Maryland,2020,10,255,9.75,152389.5
Maryland,2020,11,528,20.0,397906.0
Maryland,2020,12,140,20.25,167732.5
Massachusetts,2020,0,2481,97.5,16639516.75
Massachusetts,2020,1,170,12.25,182561.25
Massachusetts,2020,2,140,36.25,1112687.25
Massachusetts,2020,3,168,20.25,319880.5
Massachusetts,2020,4,197,53.75,1916215.0
Massachusetts,2020,5,190,24.5,554094.25
Massachusetts,2020,6,245,24.75,407197.25
Massachusetts,2020,7,263,28.0,325808.75
Massachusetts,2020,8,288,97.5,6115002.25
Massachusetts,2020,9,155,35.75,631516.0
Massachusetts,2020,10,258,78.5,3784039.75
Massachusetts,2020,11,213,22.5,643457.75
Massachusetts,2020,12,194,34.0,647056.75
Michigan,2020,0,6293,130.75,43411372.5
Michigan,2020,1,304,62.5,1141604.75
Michigan,2020,2,180,8.25,370993.5
Michigan,2020,3,350,28.0,812187.0
Michigan,2020,4,435,20.5,887268.0
Michigan,2020,5,500,96.75,1794962.25
Michigan,2020,6,810,130.75,12179156.0
Michigan,2020,7,739,99.0,9526835.5
Michigan,2020,8,617,71.25,3468381.5
Michigan,2020,9,581,45.75,1253219.25
Michigan,2020,10,457,41.5,1277921.5
Michigan,2020,11,1011,42.25,9167032.75
Michigan,2020,12,309,65.5,1531810.5
Minnesota,2020,0,1926,43.25,4574279.0
Minnesota,2020,1,57,16.25,79409.0
Minnesota,2020,2,73,13.75,133737.0
Minnesota,2020,3,92,33.5,401301.25
Minnesota,2020,4,133,10.5,220115.0
Minnesota,2020,5,145,16.0,300013.75
Minnesota,2020,6,280,22.5,591948.0
Minnesota,2020,7,304,32.25,763783.5
Minnesota,2020,8,274,43.25,1224190.0
Minnesota,2020,9,168,16.0,221824.75
Minnesota,2020,10,191,21.25,327887.5
Minnesota,2020,11,116,13.5,129940.0
Minnesota,2020,12,93,13.25,180129.25
Mississippi,2020,0,3237,399.75,24827801.0
Mississippi,2020,1,251,325.25,1674112.75
Mississippi,2020,2,207,399.75,578596.5
Mississippi,2020,3,207,61.25,607003.5
Mississippi,2020,4,541,75.5,4159366.75
Mississippi,2020,5,221,27.5,280514.0
Mississippi,2020,6,428,39.0,877484.75
Mississippi,2020,7,306,39.25,332545.75
Mississippi,2020,8,291,51.25,549601.5
Mississippi,2020,9,180,34.75,236479.5
Mississippi,2020,10,266,165.0,14409542.5
Mississippi,2020,11,202,112.25,951339.25
Mississippi,2020,12,137,20.5,171214.25
Missouri,2020,0,3123,66.25,6219715.0
Missouri,2020,1,243,18.0,337598.25
Missouri,2020,2,113,8.5,111903.0
Missouri,2020,3,209,11.0,208901.25
Missouri,2020,4,287,12.25,252398.0
Missouri,2020,5,331,27.75,679332.75
Missouri,2020,6,347,33.75,1085866.0
Missouri,2020,7,385,34.0,808527.75
Missouri,2020,8,353,66.25,1574445.75
Missouri,2020,9,180,16.5,172907.25
Missouri,2020,10,229,18.0,262005.75
Missouri,2020,11,276,48.25,312434.5
Missouri,2020,12,170,29.0,413394.75
Montana,2020,0,747,61.75,2766650.5
Montana,2020,1,38,7.75,59028.25
Montana,2020,2,45,31.0,268400.0
Montana,2020,3,56,59.5,213462.0
Montana,2020,4,42,11.75,77730.5
Montana,2020,5,75,61.75,737186.0
Montana,2020,6,130,41.75,318470.5
Montana,2020,7,66,45.0,190757.0
Montana,2020,8,58,8.0,107647.5
Montana,2020,9,60,50.25,224120.75
Montana,2020,10,73,23.75,226936.75
Montana,2020,11,58,28.5,267579.5
Montana,2020,12,46,8.5,75331.75
Nebraska,2020,0,409,48.25,1052325.25
Nebraska,2020,1,15,7.0,31519.5
Nebraska,2020,2,9,4.5,15338.75
Nebraska,2020,3,21,5.75,61848.0
Nebraska,2020,4,30,6.5,60513.25
Nebraska,2020,5,23,8.25,33347.0
Nebraska,2020,6,65,11.25,105111.0
Nebraska,2020,7,67,11.25,86739.25
Nebraska,2020,8,42,48.25,506506.5
Nebraska,2020,9,30,13.25,33335.5
Nebraska,2020,10,47,13.5,59219.25
Nebraska,2020,11,43,14.0,39882.75
Nebraska,2020,12,17,8.0,18964.5
Nevada,2020,0,689,30.25,1281380.75
Nevada,2020,1,33,13.5,55196.5
Nevada,2020,2,36,21.0,105972.5
Nevada,2020,3,50,21.25,69021.5
Nevada,2020,4,62,8.5,94868.5
Nevada,2020,5,76,5.75,102028.5
Nevada,2020,6,83,30.25,155952.5
Nevada,2020,7,82,11.75,166193.0
Nevada,2020,8,77,25.25,101755.0
Nevada,2020,9,52,14.75,150541.0
Nevada,2020,10,41,6.5,85013.25
Nevada,2020,11,61,16.75,151187.75
Nevada,2020,12,36,7.0,43650.75
New Hampshire,2020,0,908,69.5,4822510.75
New Hampshire,2020,1,46,6.0,57211.25
New Hampshire,2020,2,77,28.0,523585.75
New Hampshire,2020,3,82,19.75,303475.25
New Hampshire,2020,4,61,11.0,87001.75
New Hampshire,2020,5,67,19.25,91836.75
New Hampshire,2020,6,64,10.75,71255.0
New Hampshire,2020,7,113,8.75,124366.0
New Hampshire,2020,8,105,69.5,1782478.75
New Hampshire,2020,9,61,8.25,94152.5
New Hampshire,2020,10,75,13.0,125812.25
New Hampshire,2020,11,66,11.25,122561.5
New Hampshire,2020,12,91,52.0,1438774.0
New Jersey,2020,0,4072,170.5,71110850.0
New Jersey,2020,1,251,14.5,316356.5
New Jersey,2020,2,242,12.5,338607.75
New Jersey,2020,3,217,13.25,185852.0
New Jersey,2020,4,286,36.25,962660.5
New Jersey,2020,5,183,13.75,242935.25
New Jersey,2020,6,465,81.75,5016738.0
New Jersey,2020,7,601,18.25,1296400.25
New Jersey,2020,8,498,170.5,59732876.0
New Jersey,2020,9,377,13.25,471807.75
New Jersey,2020,10,285,16.0,358397.75
New Jersey,2020,11,372,15.75,703612.75
New Jersey,2020,12,295,49.5,1484605.5
New Mexico,2020,0,762,79.0,1872190.25
New Mexico,2020,1,26,9.75,38154.5
New Mexico,2020,2,46,13.5,100849.5
New Mexico,2020,3,37,13.75,43787.25
New Mexico,2020,4,39,13.0,54274.25
New Mexico,2020,5,54,11.25,51789.75
New Mexico,2020,6,96,15.25,169470.75
New Mexico,2020,7,136,18.75,230053.5
New Mexico,2020,8,118,16.25,235823.5
New Mexico,2020,9,63,79.0,492843.75
New Mexico,2020,10,67,44.0,269402.25
New Mexico,2020,11,35,14.0,80797.75
New Mexico,2020,12,45,11.5,104943.5
New York,2020,0,6085,240.5,83115678.5
New York,2020,1,424,32.75,927365.5
New York,2020,2,345,79.75,2691185.0
New York,2020,3,343,21.25,550127.5
New York,2020,4,427,49.5,2223311.5
New York,2020,5,472,22.75,1696503.25
New York,2020,6,672,21.5,1022848.0
New York,2020,7,848,32.5,2137439.25
New York,2020,8,710,240.5,59613944.75
New York,2020,9,442,32.5,804917.0
New York,2020,10,482,84.0,7053607.0
New York,2020,11,529,28.5,1970432.0
New York,2020,12,391,145.5,2423997.75
North Carolina,2020,0,6364,106.75,33574022.0
North Carolina,2020,1,398,28.5,1370196.25
North Carolina,2020,2,487,70.25,3208503.75
North Carolina,2020,3,286,39.5,376948.75
North Carolina,2020,4,675,69.0,4651688.5
North Carolina,2020,5,584,29.5,2176867.75
North Carolina,2020,6,515,23.75,920787.75
North Carolina,2020,7,782,26.75,1569774.0
North Carolina,2020,8,765,77.75,6850307.75
North Carolina,2020,9,466,19.25,679390.75
North Carolina,2020,10,513,106.75,10262468.0
North Carolina,2020,11,514,60.5,768592.0
North Carolina,2020,12,379,45.5,738496.75
North Dakota,2020,0,388,32.0,440210.25
North Dakota,2020,1,16,1.75,3510.25
North Dakota,2020,2,9,3.25,3200.5
North Dakota,2020,3,8,1.75,5800.0
North Dakota,2020,4,23,2.75,13477.5
North Dakota,2020,5,24,6.0,15369.0
North Dakota,2020,6,63,32.0,136900.5
North Dakota,2020,7,71,20.5,65529.75
North Dakota,2020,8,47,5.75,46666.25
North Dakota,2020,9,57,20.75,74967.75
North Dakota,2020,10,30,4.25,17655.5
North Dakota,2020,11,34,13.75,50697.25
North Dakota,2020,12,6,4.25,6436.0
Ohio,2020,0,6167,92.5,25160585.75
Ohio,2020,1,433,44.0,881207.75
Ohio,2020,2,278,17.25,351388.75
Ohio,2020,3,430,17.25,827910.25
Ohio,2020,4,400,69.75,3161736.0
Ohio,2020,5,543,26.75,1059123.5
Ohio,2020,6,668,57.75,3989820.5
Ohio,2020,7,778,28.75,1859892.75
Ohio,2020,8,527,56.5,1406160.5
Ohio,2020,9,655,26.25,1716808.25
Ohio,2020,10,456,28.75,730071.0
Ohio,2020,11,675,71.75,6595024.0
Ohio,2020,12,324,92.5,2581442.5
Oklahoma,2020,0,2552,178.25,55738692.5
Oklahoma,2020,1,109,12.5,136782.25
Oklahoma,2020,2,78,5.0,103529.25
Oklahoma,2020,3,138,7.25,168317.75
Oklahoma,2020,4,163,21.5,317007.75
Oklahoma,2020,5,276,48.75,755552.25
Oklahoma,2020,6,290,19.75,515277.0
Oklahoma,2020,7,367,85.5,2526943.0
Oklahoma,2020,8,204,15.0,235450.0
Oklahoma,2020,9,185,24.0,369227.75
Oklahoma,2020,10,263,178.25,38348239.25
Oklahoma,2020,11,297,135.0,11815860.5
Oklahoma,2020,12,182,29.75,446505.75
Oregon,2020,0,1515,563.0,16292678.25
Oregon,2020,1,161,111.5,891763.75
Oregon,2020,2,86,20.5,163263.25
Oregon,2020,3,91,9.25,145500.25
Oregon,2020,4,60,338.75,911920.75
Oregon,2020,5,101,143.75,848908.25
Oregon,2020,6,122,10.75,304463.25
Oregon,2020,7,118,16.75,285706.5
Oregon,2020,8,126,164.0,318589.75
Oregon,2020,9,189,563.0,10859554.25
Oregon,2020,10,142,47.75,585114.25
Oregon,2020,11,178,56.25,625582.0
Oregon,2020,12,141,32.5,352312.0
Pennsylvania,2020,0,6956,130.5,35572165.25
Pennsylvania,2020,1,476,19.5,580044.75
Pennsylvania,2020,2,346,27.5,548730.5
Pennsylvania,2020,3,484,23.0,593068.25
Pennsylvania,2020,4,626,59.75,2416834.25
Pennsylvania,2020,5,525,18.0,545751.75
Pennsylvania,2020,6,648,129.25,12433129.25
Pennsylvania,2020,7,856,31.75,1650250.75
Pennsylvania,2020,8,810,130.5,10945233.5
Pennsylvania,2020,9,451,33.25,523037.75
Pennsylvania,2020,10,528,19.0,586916.5
Pennsylvania,2020,11,724,53.0,3121238.25
Pennsylvania,2020,12,482,56.0,1627929.75
Rhode Island,2020,0,349,78.5,4852440.75
Rhode Island,2020,1,20,9.0,35757.5
Rhode Island,2020,2,20,51.25,509744.75
Rhode Island,2020,3,12,13.25,35462.0
Rhode Island,2020,4,42,30.75,265741.25
Rhode Island,2020,5,21,6.5,32392.25
Rhode Island,2020,6,31,4.25,31937.75
Rhode Island,2020,7,39,5.0,49977.75
Rhode Island,2020,8,31,78.5,2926420.0
Rhode Island,2020,9,32,28.75,193173.0
Rhode Island,2020,10,49,36.0,385503.5
Rhode Island,2020,11,29,26.75,361020.25
Rhode Island,2020,12,23,11.75,25310.75
South Carolina,2020,0,2932,369.75,14669197.5
South Carolina,2020,1,164,167.0,624599.5
South Carolina,2020,2,243,50.5,910007.5
South Carolina,2020,3,185,12.0,221280.0
South Carolina,2020,4,268,138.25,3703835.75
South Carolina,2020,5,269,306.75,1052210.5
South Carolina,2020,6,253,369.75,722509.5
South Carolina,2020,7,237,315.75,469106.75
South Carolina,2020,8,312,49.75,566076.25
South Carolina,2020,9,256,26.75,249331.75
South Carolina,2020,10,230,106.25,5359193.0
South Carolina,2020,11,297,98.75,361602.5
South Carolina,2020,12,218,16.0,429444.5
South Dakota,2020,0,499,385.25,1449835.25
South Dakota,2020,1,21,148.75,243347.25
South Dakota,2020,2,19,385.25,237134.50000000003
South Dakota,2020,3,24,5.5,12142.5
South Dakota,2020,4,30,10.5,23985.5
South Dakota,2020,5,27,57.0,74085.75
South Dakota,2020,6,72,71.75,151672.5
South Dakota,2020,7,77,15.75,92789.5
South Dakota,2020,8,54,12.5,64184.5
South Dakota,2020,9,49,9.75,55007.5
South Dakota,2020,10,59,302.25,278002.0
South Dakota,2020,11,28,47.75,82833.25
South Dakota,2020,12,39,48.0,134650.5
Tennessee,2020,0,4310,174.25,20246324.0
Tennessee,2020,1,307,40.5,1007513.5
Tennessee,2020,2,229,31.5,338448.0
Tennessee,2020,3,355,174.25,4219949.75
Tennessee,2020,4,386,46.75,1015788.75
Tennessee,2020,5,508,73.75,8001801.0
Tennessee,2020,6,437,34.0,784645.75
Tennessee,2020,7,505,40.0,1106976.0
Tennessee,2020,8,396,63.0,645430.0
Tennessee,2020,9,297,17.0,346004.75
Tennessee,2020,10,325,82.5,490816.25
Tennessee,2020,11,259,29.25,369687.75
Tennessee,2020,12,306,96.0,1919262.5
Texas,2020,0,14672,225.25,64128911.75
Texas,2020,1,901,24.25,1854584.25
Texas,2020,2,709,225.25,1076360.75
Texas,2020,3,1083,118.25,1569039.75
Texas,2020,4,1256,136.0,6542676.75
Texas,2020,5,1785,92.75,5533310.5
Texas,2020,6,1485,42.5,3045046.25
Texas,2020,7,1460,196.5,12093878.5
Texas,2020,8,1486,133.5,17660636.5
Texas,2020,9,1291,85.75,2277282.5
Texas,2020,10,1293,136.5,9476793.5
Texas,2020,11,1002,58.75,1536864.5
Texas,2020,12,921,44.0,1462438.0
US Virgin Islands,2020,0,289,133.0,1994003.5
US Virgin Islands,2020,1,22,3.0,57133.5
US Virgin Islands,2020,2,12,4.75,58421.75
US Virgin Islands,2020,3,16,6.0,164716.75
US Virgin Islands,2020,4,20,10.5,266063.0
US Virgin Islands,2020,5,24,15.75,292188.0
US Virgin Islands,2020,6,34,9.5,134941.25
US Virgin Islands,2020,7,52,9.25,228487.25
US Virgin Islands,2020,8,33,10.0,186034.0
US Virgin Islands,2020,9,18,27.5,153969.5
US Virgin Islands,2020,10,15,4.25,47001.75
US Virgin Islands,2020,11,22,133.0,246238.25
US Virgin Islands,2020,12,21,5.75,158808.5
Utah,2020,0,1084,185.25,10306907.75
Utah,2020,1,65,8.75,63111.0
Utah,2020,2,94,8.5,97516.5
Utah,2020,3,73,15.25,328140.75
Utah,2020,4,80,9.5,130592.0
Utah,2020,5,81,11.0,150732.75
Utah,2020,6,127,24.5,337036.75
Utah,2020,7,110,18.0,165519.25
Utah,2020,8,127,12.0,261730.0
Utah,2020,9,103,185.25,8311026.75
Utah,2020,10,69,15.5,175477.75
Utah,2020,11,95,14.5,181975.75
Utah,2020,12,60,8.25,104048.5
Vermont,2020,0,644,32.75,1156114.75
Vermont,2020,1,33,8.5,28546.0
Vermont,2020,2,62,32.75,264385.25
Vermont,2020,3,57,5.75,55939.75
Vermont,2020,4,32,11.0,28902.0
Vermont,2020,5,48,9.5,71853.75
Vermont,2020,6,64,6.5,61216.25
Vermont,2020,7,76,10.75,93803.0
Vermont,2020,8,67,32.75,289455.25
Vermont,2020,9,55,9.75,69116.5
Vermont,2020,10,64,11.25,106809.25
Vermont,2020,11,37,4.5,28068.25
Vermont,2020,12,49,6.75,58019.5
Virginia,2020,0,5720,80.25,19823331.5
Virginia,2020,1,374,45.0,717262.5
Virginia,2020,2,370,46.25,1255970.0
Virginia,2020,3,294,21.0,293430.25
Virginia,2020,4,583,45.5,2549862.75
Virginia,2020,5,455,53.5,878532.0
Virginia,2020,6,510,24.0,1158400.0
Virginia,2020,7,705,31.0,1550295.25
Virginia,2020,8,709,80.25,7273167.75
Virginia,2020,9,396,18.75,496771.75
Virginia,2020,10,394,60.5,1149036.75
Virginia,2020,11,541,35.25,1001842.25
Virginia,2020,12,389,48.25,1498760.25
Washington,2020,0,2540,134.25,13029290.75
Washington,2020,1,345,134.25,2030534.0
Washington,2020,2,197,92.0,1238778.5
Washington,2020,3,138,31.0,319232.0
Washington,2020,4,108,14.25,191108.75
Washington,2020,5,199,66.5,766620.25
Washington,2020,6,193,14.0,397212.75
Washington,2020,7,178,21.75,332123.5
Washington,2020,8,198,17.0,380818.0
Washington,2020,9,329,101.0,3644602.25
Washington,2020,10,219,53.0,1857607.75
Washington,2020,11,245,36.0,1245789.25
Washington,2020,12,191,20.25,624863.75
