event_id,state_event,Datetime Event Began,Datetime Restoration,Event Type,fips,state,county,start_time,duration,end_time,min_customers,max_customers,mean_customers
California-1,California,2014-12-11 07:21:00,2014-12-11 21:53:00,Distribution Interruption - Unknown Cause,6111,California,Ventura,2014-12-14 16:45:00,3.25,2014-12-14 20:00:00,212,276,252.30769230769232
California-1,California,2014-12-11 07:21:00,2014-12-11 21:53:00,Distribution Interruption - Unknown Cause,6113,California,Yolo,2014-12-11 13:00:00,0.25,2014-12-11 13:15:00,270,270,270.0
California-1,California,2014-12-11 07:21:00,2014-12-11 21:53:00,Distribution Interruption - Unknown Cause,6113,California,Yolo,2014-12-11 14:45:00,0.5,2014-12-11 15:15:00,281,281,281.0
California-1,California,2014-12-11 07:21:00,2014-12-11 21:53:00,Distribution Interruption - Unknown Cause,6113,California,Yolo,2014-12-11 16:00:00,0.25,2014-12-11 16:15:00,355,355,355.0
California-1,California,2014-12-11 07:21:00,2014-12-11 21:53:00,Distribution Interruption - Unknown Cause,6113,California,Yolo,2014-12-11 17:45:00,0.25,2014-12-11 18:00:00,228,228,228.0
California-1,California,2014-12-11 07:21:00,2014-12-11 21:53:00,Distribution Interruption - Unknown Cause,6113,California,Yolo,2014-12-12 00:45:00,0.5,2014-12-12 01:15:00,552,552,552.0
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-03 11:45:00,0.5,2014-11-03 12:15:00,646,653,649.5
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-03 13:15:00,1.75,2014-11-03 15:00:00,212,266,228.42857142857142
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-03 17:00:00,0.25,2014-11-03 17:15:00,265,265,265.0
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-04 15:30:00,0.5,2014-11-04 16:00:00,268,336,302.0
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-04 18:30:00,0.75,2014-11-04 19:15:00,1075,1380,1177.3333333333333
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-04 19:30:00,0.25,2014-11-04 19:45:00,448,448,448.0
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-05 04:15:00,0.25,2014-11-05 04:30:00,522,522,522.0
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9003,Connecticut,Hartford,2014-11-02 14:45:00,11.5,2014-11-03 02:15:00,202,2676,832.9130434782609
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9003,Connecticut,Hartford,2014-11-04 12:30:00,0.25,2014-11-04 12:45:00,264,264,264.0
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9005,Connecticut,Litchfield,2014-11-03 03:00:00,1.0,2014-11-03 04:00:00,205,225,215.25
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9005,Connecticut,Litchfield,2014-11-03 12:00:00,0.25,2014-11-03 12:15:00,434,434,434.0
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9007,Connecticut,Middlesex,2014-11-02 14:30:00,7.75,2014-11-02 22:15:00,207,2031,639.8064516129032
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9009,Connecticut,New Haven,2014-11-02 18:30:00,2.5,2014-11-02 21:00:00,516,552,533.4
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9009,Connecticut,New Haven,2014-11-02 21:45:00,1.25,2014-11-02 23:00:00,1227,1253,1245.4
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9011,Connecticut,New London,2014-11-02 17:00:00,7.0,2014-11-03 00:00:00,213,824,484.4642857142857
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9011,Connecticut,New London,2014-11-03 02:15:00,2.25,2014-11-03 04:30:00,246,605,430.44444444444446
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9013,Connecticut,Tolland,2014-11-02 15:45:00,7.75,2014-11-02 23:30:00,213,561,307.80645161290323
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9013,Connecticut,Tolland,2014-11-04 13:15:00,3.0,2014-11-04 16:15:00,221,232,229.41666666666666
Connecticut-0,Connecticut,2014-11-02 13:46:00,2014-11-02 13:46:00,Severe Weather - Winter Storm,9015,Connecticut,Windham,2014-11-02 16:00:00,15.5,2014-11-03 07:30:00,254,2260,648.241935483871
Connecticut-1,Connecticut,2014-11-26 17:50:00,2014-11-28 07:00:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-26 20:00:00,4.75,2014-11-27 00:45:00,445,819,564.7894736842105
Connecticut-1,Connecticut,2014-11-26 17:50:00,2014-11-28 07:00:00,Severe Weather - Winter Storm,9001,Connecticut,Fairfield,2014-11-27 02:45:00,0.75,2014-11-27 03:30:00,335,341,337.3333333333333
