"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55003,"Wisconsin","Ashland",2016-07-08 07:00:00,0.75,2016-07-08 07:45:00,3489,3489,3489,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55003,"Wisconsin","Ashland",2016-07-08 08:00:00,0.5,2016-07-08 08:30:00,580,3489,2034.5,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55005,"Wisconsin","Barron",2016-07-06 06:00:00,3,2016-07-06 09:00:00,314,315,314.916666666667,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55005,"Wisconsin","Barron",2016-07-07 12:00:00,5.25,2016-07-07 17:15:00,414,415,414.857142857143,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55009,"Wisconsin","Brown",2016-07-07 14:00:00,0.25,2016-07-07 14:15:00,400,400,400,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55011,"Wisconsin","Buffalo",2016-07-06 04:15:00,12.75,2016-07-06 17:00:00,205,474,325.176470588235,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55011,"Wisconsin","Buffalo",2016-07-06 19:30:00,0.25,2016-07-06 19:45:00,369,369,369,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55011,"Wisconsin","Buffalo",2016-07-06 20:00:00,0.5,2016-07-06 20:30:00,369,738,553.5,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55015,"Wisconsin","Calumet",2016-07-07 14:00:00,0.25,2016-07-07 14:15:00,1145,1145,1145,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55025,"Wisconsin","Dane",2016-07-06 05:30:00,14.25,2016-07-06 19:45:00,1909,16821,7448.68421052632,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55025,"Wisconsin","Dane",2016-07-06 20:00:00,24,2016-07-07 20:00:00,202,3397,734.385416666667,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55033,"Wisconsin","Dunn",2016-07-06 02:30:00,3.5,2016-07-06 06:00:00,265,1053,585.571428571429,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55043,"Wisconsin","Grant",2016-07-06 04:45:00,0.75,2016-07-06 05:30:00,1886,2013,1970.66666666667,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55045,"Wisconsin","Green",2016-07-06 05:45:00,5.5,2016-07-06 11:15:00,216,3634,1007.13636363636,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55055,"Wisconsin","Jefferson",2016-07-06 06:15:00,2,2016-07-06 08:15:00,834,961,913,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55055,"Wisconsin","Jefferson",2016-07-08 13:15:00,0.75,2016-07-08 14:00:00,291,445,393.333333333333,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55071,"Wisconsin","Manitowoc",2016-07-07 20:30:00,0.75,2016-07-07 21:15:00,542,542,542,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55073,"Wisconsin","Marathon",2016-07-07 06:30:00,4.5,2016-07-07 11:00:00,810,811,810.333333333333,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55073,"Wisconsin","Marathon",2016-07-08 05:15:00,0.25,2016-07-08 05:30:00,810,810,810,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55079,"Wisconsin","Milwaukee",2016-07-06 12:15:00,0.75,2016-07-06 13:00:00,247,252,250.333333333333,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55079,"Wisconsin","Milwaukee",2016-07-09 03:30:00,1,2016-07-09 04:30:00,3110,3136,3120.25,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55087,"Wisconsin","Outagamie",2016-07-06 00:45:00,1.25,2016-07-06 02:00:00,829,1043,1000.2,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55091,"Wisconsin","Pepin",2016-07-06 03:00:00,14.75,2016-07-06 17:45:00,200,1519,803.237288135593,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55093,"Wisconsin","Pierce",2016-07-06 01:00:00,18.75,2016-07-06 19:45:00,224,1917,772.786666666667,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55093,"Wisconsin","Pierce",2016-07-06 20:00:00,1,2016-07-06 21:00:00,219,492,301.5,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55101,"Wisconsin","Racine",2016-07-09 06:45:00,4,2016-07-09 10:45:00,247,409,351.25,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55103,"Wisconsin","Richland",2016-07-06 04:45:00,11.25,2016-07-06 16:00:00,207,1531,941.066666666667,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55107,"Wisconsin","Rusk",2016-07-06 21:45:00,2,2016-07-06 23:45:00,1057,1059,1057.625,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55111,"Wisconsin","Sauk",2016-07-06 05:00:00,8,2016-07-06 13:00:00,345,1005,707.875,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55111,"Wisconsin","Sauk",2016-07-07 04:00:00,2,2016-07-07 06:00:00,266,451,358.5,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55111,"Wisconsin","Sauk",2016-07-08 09:00:00,1,2016-07-08 10:00:00,263,451,404,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55123,"Wisconsin","Vernon",2016-07-06 04:00:00,2.75,2016-07-06 06:45:00,247,323,282.545454545455,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55133,"Wisconsin","Waukesha",2016-07-06 06:45:00,4.75,2016-07-06 11:30:00,207,2148,1080.84210526316,"Weather"
"Wisconsin",2016-07-05 17:30:00,2016-07-06 16:00:00,"Severe Weather",55139,"Wisconsin","Winnebago",2016-07-06 11:00:00,0.25,2016-07-06 11:15:00,850,850,850,"Weather"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55009,"Wisconsin","Brown",2016-01-04 05:30:00,0.75,2016-01-04 06:15:00,202,202,202,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55009,"Wisconsin","Brown",2016-01-08 05:30:00,0.25,2016-01-08 05:45:00,493,493,493,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55015,"Wisconsin","Calumet",2016-01-05 04:15:00,0.25,2016-01-05 04:30:00,229,229,229,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55015,"Wisconsin","Calumet",2016-01-05 05:45:00,2,2016-01-05 07:45:00,229,229,229,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55039,"Wisconsin","Fond du Lac",2016-01-05 15:15:00,1.5,2016-01-05 16:45:00,250,442,376.666666666667,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55073,"Wisconsin","Marathon",2016-01-08 03:45:00,1,2016-01-08 04:45:00,372,372,372,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55079,"Wisconsin","Milwaukee",2016-01-05 17:45:00,0.5,2016-01-05 18:15:00,307,329,318,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55079,"Wisconsin","Milwaukee",2016-01-06 14:30:00,2.5,2016-01-06 17:00:00,372,1161,1080.7,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55079,"Wisconsin","Milwaukee",2016-01-06 21:45:00,1.25,2016-01-06 23:00:00,1308,4811,2599.4,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55079,"Wisconsin","Milwaukee",2016-01-08 01:15:00,0.25,2016-01-08 01:30:00,2044,2044,2044,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55131,"Wisconsin","Washington",2016-01-06 18:45:00,0.25,2016-01-06 19:00:00,360,360,360,"Potential or Actual Physical Interference"
"Wisconsin",2016-01-04 05:15:00,2016-01-05 08:00:00,"Sabotage",55133,"Wisconsin","Waukesha",2016-01-05 17:15:00,4.25,2016-01-05 21:30:00,208,1235,506.411764705882,"Potential or Actual Physical Interference"
