"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53033,"Washington","King",2014-11-11 18:30:00,6.75,2014-11-12 01:15:00,433,5797,1604.62962962963
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53033,"Washington","King",2014-11-12 07:00:00,1.75,2014-11-12 08:45:00,349,349,349
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53033,"Washington","King",2014-11-12 16:15:00,8.75,2014-11-13 01:00:00,265,4432,767.171428571429
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53033,"Washington","King",2014-11-14 19:15:00,6.25,2014-11-15 01:30:00,522,868,605.64
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53063,"Washington","Spokane",2014-11-11 20:00:00,2.25,2014-11-11 22:15:00,226,363,261
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53063,"Washington","Spokane",2014-11-11 22:45:00,8.75,2014-11-12 07:30:00,210,227,222.742857142857
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53063,"Washington","Spokane",2014-11-13 07:45:00,0.5,2014-11-13 08:15:00,236,236,236
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53063,"Washington","Spokane",2014-11-13 18:15:00,3,2014-11-13 21:15:00,226,230,227.333333333333
"Washington",2014-11-11 18:00:00,2014-11-14 15:00:00,"Severe Weather - Wind",53075,"Washington","Whitman",2014-11-13 17:30:00,0.25,2014-11-13 17:45:00,332,332,332
"Washington",2014-12-17 11:00:00,2014-12-17 12:15:00,"Suspected Physical Attack",53043,"Washington","Lincoln",2014-12-18 14:45:00,2,2014-12-18 16:45:00,630,631,630.375
"Washington",2015-03-09 23:50:00,2015-03-10 10:53:00,"Vandalism",53033,"Washington","King",2015-03-12 16:45:00,1.25,2015-03-12 18:00:00,223,263,255
