"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1011,"Alabama","Bullock",2018-12-07 16:30:00,1,2018-12-07 17:30:00,593,593,593
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1017,"Alabama","Chambers",2018-12-09 01:00:00,3,2018-12-09 04:00:00,296,296,296
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1029,"Alabama","Cleburne",2018-12-05 20:15:00,5.25,2018-12-06 01:30:00,608,635,613.714285714286
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1039,"Alabama","Covington",2018-12-06 09:00:00,3.5,2018-12-06 12:30:00,379,680,443.5
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1043,"Alabama","Cullman",2018-12-07 16:45:00,1.5,2018-12-07 18:15:00,446,450,447.833333333333
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1047,"Alabama","Dallas",2018-12-06 01:30:00,0.75,2018-12-06 02:15:00,747,1487,994
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1051,"Alabama","Elmore",2018-12-05 18:00:00,1,2018-12-05 19:00:00,373,378,374.25
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1051,"Alabama","Elmore",2018-12-07 14:00:00,5,2018-12-07 19:00:00,238,313,245.05
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1051,"Alabama","Elmore",2018-12-08 22:45:00,1,2018-12-08 23:45:00,1205,1237,1213
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1057,"Alabama","Fayette",2018-12-05 14:15:00,2.25,2018-12-05 16:30:00,536,5038,2286.11111111111
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1057,"Alabama","Fayette",2018-12-06 15:45:00,0.25,2018-12-06 16:00:00,276,276,276
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1073,"Alabama","Jefferson",2018-12-05 21:15:00,0.5,2018-12-05 21:45:00,435,444,439.5
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1073,"Alabama","Jefferson",2018-12-06 05:15:00,3.5,2018-12-06 08:45:00,354,460,370.428571428571
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1073,"Alabama","Jefferson",2018-12-06 15:30:00,2.75,2018-12-06 18:15:00,243,287,275.909090909091
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1073,"Alabama","Jefferson",2018-12-08 12:45:00,3,2018-12-08 15:45:00,266,1487,950.083333333333
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1073,"Alabama","Jefferson",2018-12-08 17:15:00,0.75,2018-12-08 18:00:00,234,235,234.333333333333
