"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47001,"Tennessee","Anderson",2015-01-09 04:15:00,2.5,2015-01-09 06:45:00,365,1408,678.4
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47003,"Tennessee","Bedford",2015-01-08 05:00:00,2,2015-01-08 07:00:00,889,889,889
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47009,"Tennessee","Blount",2015-01-08 12:15:00,2.25,2015-01-08 14:30:00,1022,1118,1085.11111111111
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47009,"Tennessee","Blount",2015-01-08 15:00:00,0.5,2015-01-08 15:30:00,409,409,409
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-07 23:30:00,1.25,2015-01-08 00:45:00,474,1144,750.2
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-08 01:00:00,0.5,2015-01-08 01:30:00,1270,1457,1363.5
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-08 02:30:00,0.5,2015-01-08 03:00:00,207,225,216
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-08 03:15:00,1.75,2015-01-08 05:00:00,200,336,229.857142857143
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-08 06:00:00,1,2015-01-08 07:00:00,288,294,290.25
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-08 07:15:00,1.5,2015-01-08 08:45:00,294,294,294
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-09 01:00:00,0.75,2015-01-09 01:45:00,271,273,272.333333333333
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-09 19:30:00,3.5,2015-01-09 23:00:00,1795,4240,1985.21428571429
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-11 02:30:00,1,2015-01-11 03:30:00,323,5616,2049
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47111,"Tennessee","Macon",2015-01-09 19:15:00,0.5,2015-01-09 19:45:00,361,361,361
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47123,"Tennessee","Monroe",2015-01-08 14:30:00,1.5,2015-01-08 16:00:00,208,742,475.333333333333
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47157,"Tennessee","Shelby",2015-01-08 01:30:00,0.75,2015-01-08 02:15:00,206,211,208
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47157,"Tennessee","Shelby",2015-01-08 10:30:00,6.25,2015-01-08 16:45:00,776,3590,900.12
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47157,"Tennessee","Shelby",2015-01-08 18:00:00,0.25,2015-01-08 18:15:00,6617,6617,6617
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47157,"Tennessee","Shelby",2015-01-10 08:00:00,0.5,2015-01-10 08:30:00,485,485,485
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47163,"Tennessee","Sullivan",2015-01-10 11:30:00,3.5,2015-01-10 15:00:00,459,467,461.357142857143
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47179,"Tennessee","Washington",2015-01-10 11:30:00,3.5,2015-01-10 15:00:00,285,285,285
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47001,"Tennessee","Anderson",2015-01-09 04:15:00,2.5,2015-01-09 06:45:00,365,1408,678.4
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47003,"Tennessee","Bedford",2015-01-08 05:00:00,2,2015-01-08 07:00:00,889,889,889
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47009,"Tennessee","Blount",2015-01-08 12:15:00,2.25,2015-01-08 14:30:00,1022,1118,1085.11111111111
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47009,"Tennessee","Blount",2015-01-08 15:00:00,0.5,2015-01-08 15:30:00,409,409,409
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-07 23:30:00,1.25,2015-01-08 00:45:00,474,1144,750.2
"Tennessee",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter",47037,"Tennessee","Davidson",2015-01-08 01:00:00,0.5,2015-01-08 01:30:00,1270,1457,1363.5
