"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26001,"Michigan","Alcona",2014-11-25 00:15:00,23.25,2014-11-25 23:30:00,208,1702,981.94623655914,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26001,"Michigan","Alcona",2014-11-25 23:45:00,0.75,2014-11-26 00:30:00,207,208,207.333333333333,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26003,"Michigan","Alger",2014-11-25 15:15:00,0.5,2014-11-25 15:45:00,548,548,548,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26005,"Michigan","Allegan",2014-11-25 00:15:00,18.75,2014-11-25 19:00:00,206,800,547.84,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26009,"Michigan","Antrim",2014-11-25 12:30:00,1.25,2014-11-25 13:45:00,239,264,254.2,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26009,"Michigan","Antrim",2014-11-25 15:30:00,6,2014-11-25 21:30:00,218,425,316.166666666667,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26009,"Michigan","Antrim",2014-11-27 10:45:00,2.25,2014-11-27 13:00:00,214,331,317.111111111111,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26009,"Michigan","Antrim",2014-11-29 09:15:00,2.75,2014-11-29 12:00:00,348,348,348,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26011,"Michigan","Arenac",2014-11-25 00:15:00,8.75,2014-11-25 09:00:00,750,1327,1079.34285714286,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26011,"Michigan","Arenac",2014-11-26 01:45:00,16,2014-11-26 17:45:00,355,634,376.046875,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26013,"Michigan","Baraga",2014-11-24 16:15:00,0.5,2014-11-24 16:45:00,307,307,307,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26015,"Michigan","Barry",2014-11-25 00:15:00,4.25,2014-11-25 04:30:00,304,972,587.823529411765,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26017,"Michigan","Bay",2014-11-25 00:15:00,4.25,2014-11-25 04:30:00,587,715,688.411764705882,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26017,"Michigan","Bay",2014-11-25 06:30:00,0.25,2014-11-25 06:45:00,569,569,569,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26021,"Michigan","Berrien",2014-11-24 14:00:00,2.75,2014-11-24 16:45:00,729,774,750.727272727273,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26021,"Michigan","Berrien",2014-11-24 17:00:00,1.5,2014-11-24 18:30:00,640,2813,1561.16666666667,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26021,"Michigan","Berrien",2014-11-24 18:45:00,0.75,2014-11-24 19:30:00,202,229,220,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26021,"Michigan","Berrien",2014-11-24 20:30:00,0.25,2014-11-24 20:45:00,231,231,231,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26021,"Michigan","Berrien",2014-11-24 21:15:00,0.25,2014-11-24 21:30:00,300,300,300,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26021,"Michigan","Berrien",2014-11-24 21:45:00,5,2014-11-25 02:45:00,355,631,454.9,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26023,"Michigan","Branch",2014-11-25 00:15:00,23.25,2014-11-25 23:30:00,205,595,415.881720430108,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26023,"Michigan","Branch",2014-11-25 23:45:00,1.25,2014-11-26 01:00:00,205,225,212.8,"Weather"
"Michigan",2014-11-24 12:00:00,2014-11-27 13:00:00,"Severe Weather - Wind",26025,"Michigan","Calhoun",2014-11-25 00:15:00,17.25,2014-11-25 17:30:00,248,875,616.710144927536,"Weather"
