"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50001,"Vermont","Addison",2014-11-02 16:15:00,4.25,2014-11-02 20:30:00,223,278,228.352941176471
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50003,"Vermont","Bennington",2014-11-02 15:15:00,2.75,2014-11-02 18:00:00,311,392,353.363636363636
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50003,"Vermont","Bennington",2014-11-02 19:15:00,0.5,2014-11-02 19:45:00,210,243,226.5
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50007,"Vermont","Chittenden",2014-11-02 21:00:00,0.75,2014-11-02 21:45:00,1074,1077,1075.66666666667
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50007,"Vermont","Chittenden",2014-11-03 14:15:00,6.5,2014-11-03 20:45:00,262,270,262.538461538462
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50017,"Vermont","Orange",2014-11-02 17:30:00,1.5,2014-11-02 19:00:00,213,465,303.333333333333
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50019,"Vermont","Orleans",2014-11-02 14:30:00,2.25,2014-11-02 16:45:00,602,602,602
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50021,"Vermont","Rutland",2014-11-02 19:00:00,1.5,2014-11-02 20:30:00,300,305,301.333333333333
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50021,"Vermont","Rutland",2014-11-05 01:30:00,0.25,2014-11-05 01:45:00,349,349,349
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50025,"Vermont","Windham",2014-11-02 14:45:00,0.5,2014-11-02 15:15:00,305,308,306.5
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50025,"Vermont","Windham",2014-11-02 16:30:00,1.75,2014-11-02 18:15:00,291,456,398.142857142857
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50025,"Vermont","Windham",2014-11-02 19:00:00,4.75,2014-11-02 23:45:00,200,530,336.736842105263
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50025,"Vermont","Windham",2014-11-03 01:30:00,0.25,2014-11-03 01:45:00,212,212,212
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50025,"Vermont","Windham",2014-11-03 14:30:00,1.75,2014-11-03 16:15:00,215,217,216.285714285714
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50025,"Vermont","Windham",2014-11-04 18:00:00,0.25,2014-11-04 18:15:00,584,584,584
"Vermont",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",50027,"Vermont","Windsor",2014-11-02 20:30:00,1,2014-11-02 21:30:00,226,228,227
