"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-03 11:45:00,0.5,2014-11-03 12:15:00,646,653,649.5,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-03 13:15:00,1.75,2014-11-03 15:00:00,212,266,228.428571428571,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-03 17:00:00,0.25,2014-11-03 17:15:00,265,265,265,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-04 15:30:00,0.5,2014-11-04 16:00:00,268,336,302,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-04 18:30:00,0.75,2014-11-04 19:15:00,1075,1380,1177.33333333333,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-04 19:30:00,0.25,2014-11-04 19:45:00,448,448,448,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-05 04:15:00,0.25,2014-11-05 04:30:00,522,522,522,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9003,"Connecticut","Hartford",2014-11-02 14:45:00,11.5,2014-11-03 02:15:00,202,2676,832.913043478261,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9003,"Connecticut","Hartford",2014-11-04 12:30:00,0.25,2014-11-04 12:45:00,264,264,264,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9005,"Connecticut","Litchfield",2014-11-03 03:00:00,1,2014-11-03 04:00:00,205,225,215.25,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9005,"Connecticut","Litchfield",2014-11-03 12:00:00,0.25,2014-11-03 12:15:00,434,434,434,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9007,"Connecticut","Middlesex",2014-11-02 14:30:00,7.75,2014-11-02 22:15:00,207,2031,639.806451612903,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9009,"Connecticut","New Haven",2014-11-02 18:30:00,2.5,2014-11-02 21:00:00,516,552,533.4,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9009,"Connecticut","New Haven",2014-11-02 21:45:00,1.25,2014-11-02 23:00:00,1227,1253,1245.4,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9011,"Connecticut","New London",2014-11-02 17:00:00,7,2014-11-03,213,824,484.464285714286,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9011,"Connecticut","New London",2014-11-03 02:15:00,2.25,2014-11-03 04:30:00,246,605,430.444444444444,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9013,"Connecticut","Tolland",2014-11-02 15:45:00,7.75,2014-11-02 23:30:00,213,561,307.806451612903,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9013,"Connecticut","Tolland",2014-11-04 13:15:00,3,2014-11-04 16:15:00,221,232,229.416666666667,"Weather"
"Connecticut",2014-11-02 13:46:00,2014-11-02 13:46:00,"Severe Weather - Winter Storm",9015,"Connecticut","Windham",2014-11-02 16:00:00,15.5,2014-11-03 07:30:00,254,2260,648.241935483871,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-26 20:00:00,4.75,2014-11-27 00:45:00,445,819,564.78947368421,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9001,"Connecticut","Fairfield",2014-11-27 02:45:00,0.75,2014-11-27 03:30:00,335,341,337.333333333333,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9003,"Connecticut","Hartford",2014-11-26 18:45:00,14.5,2014-11-27 09:15:00,227,2462,1008.65517241379,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9003,"Connecticut","Hartford",2014-11-27 11:00:00,1.5,2014-11-27 12:30:00,783,968,838.833333333333,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9003,"Connecticut","Hartford",2014-11-29 07:30:00,4.5,2014-11-29 12:00:00,536,537,536.055555555556,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9003,"Connecticut","Hartford",2014-11-29 13:00:00,3,2014-11-29 16:00:00,245,267,252,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9003,"Connecticut","Hartford",2014-11-30 12:45:00,0.25,2014-11-30 13:00:00,206,206,206,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9005,"Connecticut","Litchfield",2014-11-26 18:30:00,31.5,2014-11-28 02:00:00,209,2983,1441.52380952381,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9005,"Connecticut","Litchfield",2014-11-28 15:15:00,2.5,2014-11-28 17:45:00,352,406,386.5,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9005,"Connecticut","Litchfield",2014-11-30 16:15:00,0.75,2014-11-30 17:00:00,609,617,614.333333333333,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9011,"Connecticut","New London",2014-11-26 19:15:00,0.75,2014-11-26 20:00:00,784,784,784,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9011,"Connecticut","New London",2014-11-26 21:30:00,2.75,2014-11-27 00:15:00,319,1019,442.181818181818,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9013,"Connecticut","Tolland",2014-11-26 20:45:00,2,2014-11-26 22:45:00,356,591,492,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9013,"Connecticut","Tolland",2014-11-30 10:15:00,1,2014-11-30 11:15:00,1084,1084,1084,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9015,"Connecticut","Windham",2014-11-26 22:00:00,1.25,2014-11-26 23:15:00,243,395,307.4,"Weather"
"Connecticut",2014-11-26 17:50:00,2014-11-28 07:00:00,"Severe Weather - Winter Storm",9015,"Connecticut","Windham",2014-11-26 23:45:00,2,2014-11-27 01:45:00,318,345,334.5,"Weather"
"Connecticut",2014-12-30 15:50:00,2014-12-31 11:00:00,"Suspected Cyber Attack",9001,"Connecticut","Fairfield",2014-12-30 18:45:00,2.5,2014-12-30 21:15:00,263,751,507.4,"Cyber Issue"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9001,"Connecticut","Fairfield",2015-06-23 20:15:00,21.25,2015-06-24 17:30:00,5263,33904,17490.3176470588,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9001,"Connecticut","Fairfield",2015-06-24 17:45:00,22.75,2015-06-25 16:30:00,318,5514,1944.85714285714,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9001,"Connecticut","Fairfield",2015-06-25 16:45:00,0.5,2015-06-25 17:15:00,1491,1509,1500,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9001,"Connecticut","Fairfield",2015-06-25 17:30:00,1.25,2015-06-25 18:45:00,484,539,507.8,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9001,"Connecticut","Fairfield",2015-06-25 19:00:00,0.25,2015-06-25 19:15:00,504,504,504,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9001,"Connecticut","Fairfield",2015-06-25 21:15:00,1,2015-06-25 22:15:00,274,348,328,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9001,"Connecticut","Fairfield",2015-06-26 11:30:00,1.25,2015-06-26 12:45:00,208,277,241,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9003,"Connecticut","Hartford",2015-06-23 21:00:00,20.5,2015-06-24 17:30:00,1132,8088,2776.21951219512,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9003,"Connecticut","Hartford",2015-06-24 17:45:00,8.75,2015-06-25 02:30:00,397,1281,943.771428571429,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9003,"Connecticut","Hartford",2015-06-25 18:30:00,0.25,2015-06-25 18:45:00,394,394,394,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9003,"Connecticut","Hartford",2015-06-25 19:00:00,0.25,2015-06-25 19:15:00,394,394,394,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9003,"Connecticut","Hartford",2015-06-25 19:30:00,0.25,2015-06-25 19:45:00,392,392,392,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9003,"Connecticut","Hartford",2015-06-26,0.25,2015-06-26 00:15:00,224,224,224,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9003,"Connecticut","Hartford",2015-06-26 11:00:00,2.75,2015-06-26 13:45:00,258,362,288,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9005,"Connecticut","Litchfield",2015-06-24 06:00:00,0.5,2015-06-24 06:30:00,218,218,218,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9005,"Connecticut","Litchfield",2015-06-24 23:15:00,2,2015-06-25 01:15:00,328,344,335,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-23 19:00:00,0.25,2015-06-23 19:15:00,226,226,226,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-23 19:30:00,0.25,2015-06-23 19:45:00,226,226,226,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-23 21:00:00,20.5,2015-06-24 17:30:00,9768,38352,21445.7804878049,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-24 17:45:00,22.75,2015-06-25 16:30:00,226,9874,3288.63736263736,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-25 16:45:00,0.5,2015-06-25 17:15:00,246,282,264,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-25 17:30:00,1.25,2015-06-25 18:45:00,236,246,241.6,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-25 19:00:00,0.25,2015-06-25 19:15:00,224,224,224,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-25 19:30:00,0.25,2015-06-25 19:45:00,236,236,236,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-25 20:30:00,0.25,2015-06-25 20:45:00,1014,1014,1014,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9007,"Connecticut","Middlesex",2015-06-26 01:45:00,0.5,2015-06-26 02:15:00,286,1642,964,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9009,"Connecticut","New Haven",2015-06-23 20:30:00,21,2015-06-24 17:30:00,857,18865,7163.30952380952,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9009,"Connecticut","New Haven",2015-06-24 17:45:00,10.5,2015-06-25 04:15:00,237,4374,2734.52380952381,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9009,"Connecticut","New Haven",2015-06-25 21:15:00,1.75,2015-06-25 23:00:00,329,352,345,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9009,"Connecticut","New Haven",2015-06-26 03:15:00,0.5,2015-06-26 03:45:00,204,204,204,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9009,"Connecticut","New Haven",2015-06-26 12:15:00,1.25,2015-06-26 13:30:00,238,248,245.2,"Weather"
"Connecticut",2015-06-23 18:30:00,2015-06-24 05:00:00,"Severe Weather",9011,"Connecticut","New London",2015-06-23 21:15:00,20.25,2015-06-24 17:30:00,1164,15074,8290,"Weather"
