"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"Nevada",2015-12-08 14:00:00,2015-12-08 14:01:00,"Sabotage",32003,"Nevada","Clark",2015-12-08 20:15:00,1.75,2015-12-08 22:00:00,229,278,258.428571428571,"Potential or Actual Physical Interference"
"Nevada",2015-12-08 14:00:00,2015-12-08 14:01:00,"Sabotage",32013,"Nevada","Humboldt",2015-12-10 17:30:00,1.25,2015-12-10 18:45:00,205,259,230.6,"Potential or Actual Physical Interference"
"Nevada",2015-12-08 14:00:00,2015-12-08 14:01:00,"Sabotage",32031,"Nevada","Washoe",2015-12-10 17:00:00,2,2015-12-10 19:00:00,877,2403,2147.75,"Potential or Actual Physical Interference"
"Nevada",2016-03-27 12:00:00,2016-03-27 13:00:00,"Sabotage",32003,"Nevada","Clark",2016-03-27 19:45:00,3,2016-03-27 22:45:00,235,340,284,"Potential or Actual Physical Interference"
"Nevada",2016-03-27 12:00:00,2016-03-27 13:00:00,"Sabotage",32003,"Nevada","Clark",2016-03-28 19:30:00,3.5,2016-03-28 23:00:00,221,756,414.785714285714,"Potential or Actual Physical Interference"
"Nevada",2016-03-27 12:00:00,2016-03-27 13:00:00,"Sabotage",32003,"Nevada","Clark",2016-03-28 23:30:00,4.5,2016-03-29 04:00:00,711,4978,1593,"Potential or Actual Physical Interference"
"Nevada",2016-03-27 12:00:00,2016-03-27 13:00:00,"Sabotage",32007,"Nevada","Elko",2016-03-28 15:45:00,0.75,2016-03-28 16:30:00,4254,4256,4254.66666666667,"Potential or Actual Physical Interference"
"Nevada",2016-03-27 12:00:00,2016-03-27 13:00:00,"Sabotage",32031,"Nevada","Washoe",2016-03-27 16:30:00,0.75,2016-03-27 17:15:00,2914,2915,2914.66666666667,"Potential or Actual Physical Interference"
"Nevada",2016-03-27 12:00:00,2016-03-27 13:00:00,"Sabotage",32031,"Nevada","Washoe",2016-03-28 12:45:00,0.25,2016-03-28 13:00:00,919,919,919,"Potential or Actual Physical Interference"
"Nevada",2016-10-12 12:09:00,2016-10-12 13:16:00,"Vandalism",32510,"Nevada","Carson City",2016-10-14 03:00:00,0.25,2016-10-14 03:15:00,963,963,963,"Potential or Actual Physical Interference"
"Nevada",2016-10-12 12:09:00,2016-10-12 13:16:00,"Vandalism",32510,"Nevada","Carson City",2016-10-14 15:00:00,0.75,2016-10-14 15:45:00,1901,1903,1902.33333333333,"Potential or Actual Physical Interference"
"Nevada",2016-10-12 12:09:00,2016-10-12 13:16:00,"Vandalism",32003,"Nevada","Clark",2016-10-14 17:45:00,2.25,2016-10-14 20:00:00,248,301,266,"Potential or Actual Physical Interference"
"Nevada",2016-10-12 12:09:00,2016-10-12 13:16:00,"Vandalism",32019,"Nevada","Lyon",2016-10-14 17:45:00,4.5,2016-10-14 22:15:00,1388,3437,2380.05555555556,"Potential or Actual Physical Interference"
