"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27017","Minnesota","Carlton",2015-03-16 18:15:00,0.5,2015-03-16 18:45:00,738,738,738
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27021","Minnesota","Cass",2015-03-16 16:45:00,0.5,2015-03-16 17:15:00,4392,4398,4395
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27021","Minnesota","Cass",2015-03-16 19:00:00,3.75,2015-03-16 22:45:00,372,406,382.2
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27021","Minnesota","Cass",2015-03-17 17:45:00,1,2015-03-17 18:45:00,1536,1536,1536
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27047","Minnesota","Freeborn",2015-03-16 15:30:00,0.75,2015-03-16 16:15:00,2568,2568,2568
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27057","Minnesota","Hubbard",2015-03-16 16:45:00,0.5,2015-03-16 17:15:00,1197,1197,1197
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27057","Minnesota","Hubbard",2015-03-16 19:00:00,3.75,2015-03-16 22:45:00,201,290,211.4
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27061","Minnesota","Itasca",2015-03-17 14:00:00,2.25,2015-03-17 16:15:00,441,441,441
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27097","Minnesota","Morrison",2015-03-17 14:15:00,1,2015-03-17 15:15:00,485,485,485
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27111","Minnesota","Otter Tail",2015-03-16 19:30:00,0.5,2015-03-16 20:00:00,229,231,230
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27111","Minnesota","Otter Tail",2015-03-17 18:15:00,0.25,2015-03-17 18:30:00,365,365,365
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27153","Minnesota","Todd",2015-03-16 18:15:00,0.5,2015-03-16 18:45:00,2436,2436,2436
"Minnesota",2015-03-16 07:31:00,2015-03-16 10:06:00,"Sabotage","27159","Minnesota","Wadena",2015-03-17 14:15:00,1,2015-03-17 15:15:00,242,242,242
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-18 06:15:00,0.25,2015-07-18 06:30:00,362,362,362
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 03:45:00,0.25,2015-07-19 04:00:00,1378,1378,1378
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 04:15:00,1.5,2015-07-19 05:45:00,1379,1380,1379.5
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 06:00:00,0.5,2015-07-19 06:30:00,1380,1380,1380
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 06:45:00,0.5,2015-07-19 07:15:00,714,714,714
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 07:30:00,1.25,2015-07-19 08:45:00,714,715,714.8
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 09:00:00,1,2015-07-19 10:00:00,715,715,715
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 10:15:00,1.75,2015-07-19 12:00:00,715,717,716.428571428571
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 12:15:00,2.5,2015-07-19 14:45:00,690,788,721.2
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-19 21:15:00,0.25,2015-07-19 21:30:00,446,446,446
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-21 05:45:00,0.25,2015-07-21 06:00:00,491,491,491
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-21 06:15:00,0.5,2015-07-21 06:45:00,493,493,493
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27003","Minnesota","Anoka",2015-07-21 07:00:00,0.25,2015-07-21 07:15:00,500,500,500
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27013","Minnesota","Blue Earth",2015-07-18 06:00:00,0.5,2015-07-18 06:30:00,216,217,216.5
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-18 05:45:00,0.75,2015-07-18 06:30:00,569,1539,1148.66666666667
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 03:45:00,0.25,2015-07-19 04:00:00,1764,1764,1764
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 04:15:00,1.5,2015-07-19 05:45:00,1771,1932,1851.5
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 06:00:00,0.5,2015-07-19 06:30:00,1932,1932,1932
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 06:45:00,0.5,2015-07-19 07:15:00,1932,1932,1932
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 07:30:00,1.25,2015-07-19 08:45:00,1943,1943,1943
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 09:00:00,1,2015-07-19 10:00:00,1932,1944,1935
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 10:15:00,1.75,2015-07-19 12:00:00,1932,1932,1932
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 12:15:00,2.5,2015-07-19 14:45:00,1453,1918,1630.5
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 21:15:00,1.5,2015-07-19 22:45:00,291,339,315
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-19 23:00:00,1,2015-07-20,255,281,262.75
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 00:15:00,1,2015-07-20 01:15:00,222,257,245.5
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 01:45:00,1.25,2015-07-20 03:00:00,211,214,212.8
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 03:15:00,0.25,2015-07-20 03:30:00,205,205,205
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 03:45:00,0.25,2015-07-20 04:00:00,205,205,205
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 04:15:00,0.25,2015-07-20 04:30:00,217,217,217
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 04:45:00,0.25,2015-07-20 05:00:00,217,217,217
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 05:15:00,1,2015-07-20 06:15:00,218,218,218
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 06:30:00,2.25,2015-07-20 08:45:00,218,218,218
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 09:00:00,0.25,2015-07-20 09:15:00,218,218,218
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 09:30:00,0.5,2015-07-20 10:00:00,218,218,218
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 10:15:00,0.5,2015-07-20 10:45:00,218,218,218
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 11:00:00,2.75,2015-07-20 13:45:00,218,288,252.272727272727
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 14:15:00,2,2015-07-20 16:15:00,252,286,265.5
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 17:00:00,1.25,2015-07-20 18:15:00,231,237,232.6
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27019","Minnesota","Carver",2015-07-20 18:30:00,0.75,2015-07-20 19:15:00,200,225,209.333333333333
"Minnesota",2015-07-18 02:00:00,2015-07-19 07:00:00,"Severe Weather","27025","Minnesota","Chisago",2015-07-18 06:30:00,0.5,2015-07-18 07:00:00,1794,1794,1794
