"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51001","Virginia","Accomack",2015-01-08 01:00:00,2.25,2015-01-08 03:15:00,231,289,244.111111111111
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51001","Virginia","Accomack",2015-01-11 04:30:00,1.75,2015-01-11 06:15:00,601,610,603
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51003","Virginia","Albemarle",2015-01-08 00:30:00,0.25,2015-01-08 00:45:00,607,607,607
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51019","Virginia","Bedford",2015-01-08 21:30:00,0.75,2015-01-08 22:15:00,283,283,283
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51021","Virginia","Bland",2015-01-08 11:30:00,3.75,2015-01-08 15:15:00,527,1052,716.266666666667
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51021","Virginia","Bland",2015-01-08 15:30:00,1.5,2015-01-08 17:00:00,257,744,570.5
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51021","Virginia","Bland",2015-01-08 17:45:00,0.5,2015-01-08 18:15:00,630,637,633.5
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51021","Virginia","Bland",2015-01-08 18:45:00,0.25,2015-01-08 19:00:00,630,630,630
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51067","Virginia","Franklin",2015-01-08 11:30:00,6.25,2015-01-08 17:45:00,219,1381,447.48
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51077","Virginia","Grayson",2015-01-07 23:30:00,5.75,2015-01-08 05:15:00,221,614,440.739130434783
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51077","Virginia","Grayson",2015-01-08 07:00:00,0.25,2015-01-08 07:15:00,226,226,226
"Virginia",2015-01-07 17:00:00,2015-01-08 08:35:00,"Severe Weather - Winter","51077","Virginia","Grayson",2015-01-08 14:30:00,1.5,2015-01-08 16:00:00,226,226,226
