"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18003,"Indiana","Allen",2015-11-10 19:30:00,0.25,2015-11-10 19:45:00,225,225,225
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18003,"Indiana","Allen",2015-11-12 11:00:00,11.25,2015-11-12 22:15:00,210,1181,633.8
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18013,"Indiana","Brown",2015-11-12 10:00:00,1.25,2015-11-12 11:15:00,391,455,418.6
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18013,"Indiana","Brown",2015-11-12 11:45:00,0.25,2015-11-12 12:00:00,201,201,201
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18013,"Indiana","Brown",2015-11-12 12:45:00,2,2015-11-12 14:45:00,337,478,417.5
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18019,"Indiana","Clark",2015-11-12 11:45:00,1.5,2015-11-12 13:15:00,204,253,217.666666666667
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18019,"Indiana","Clark",2015-11-12 14:00:00,0.5,2015-11-12 14:30:00,2813,2827,2820
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18033,"Indiana","DeKalb",2015-11-12 12:15:00,10.25,2015-11-12 22:30:00,207,1016,481.853658536585
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18035,"Indiana","Delaware",2015-11-12 16:15:00,0.5,2015-11-12 16:45:00,910,911,910.5
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18035,"Indiana","Delaware",2015-11-12 22:00:00,1.25,2015-11-12 23:15:00,1357,1422,1372
"Indiana",2015-11-10 12:00:00,2015-11-10 14:00:00,"Sabotage",18039,"Indiana","Elkhart",2015-11-12 10:15:00,3.5,2015-11-12 13:45:00,202,314,255.785714285714
