"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers","event_category"
"West Virginia",2015-03-22 16:25:00,2015-03-22 16:26:00,"Vandalism",54009,"West Virginia","Brooke",2015-03-24 05:15:00,0.25,2015-03-24 05:30:00,226,226,226,"Potential or Actual Physical Interference"
"West Virginia",2015-03-22 16:25:00,2015-03-22 16:26:00,"Vandalism",54035,"West Virginia","Jackson",2015-03-23 14:45:00,2.5,2015-03-23 17:15:00,716,717,716.8,"Potential or Actual Physical Interference"
"West Virginia",2015-03-22 16:25:00,2015-03-22 16:26:00,"Vandalism",54037,"West Virginia","Jefferson",2015-03-23 14:45:00,0.75,2015-03-23 15:30:00,268,268,268,"Potential or Actual Physical Interference"
"West Virginia",2015-03-22 16:25:00,2015-03-22 16:26:00,"Vandalism",54039,"West Virginia","Kanawha",2015-03-23 13:15:00,1.5,2015-03-23 14:45:00,598,609,603.666666666667,"Potential or Actual Physical Interference"
"West Virginia",2015-03-22 16:25:00,2015-03-22 16:26:00,"Vandalism",54049,"West Virginia","Marion",2015-03-23 17:15:00,2,2015-03-23 19:15:00,226,226,226,"Potential or Actual Physical Interference"
"West Virginia",2015-03-22 16:25:00,2015-03-22 16:26:00,"Vandalism",54059,"West Virginia","Mingo",2015-03-24 22:45:00,16,2015-03-25 14:45:00,318,1274,482.296875,"Potential or Actual Physical Interference"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54001,"West Virginia","Barbour",2016-07-10 01:15:00,2.75,2016-07-10 04:00:00,272,492,331.818181818182,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54005,"West Virginia","Boone",2016-07-08 21:15:00,37.5,2016-07-10 10:45:00,246,1024,592.773333333333,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54005,"West Virginia","Boone",2016-07-10 12:15:00,0.75,2016-07-10 13:00:00,449,449,449,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54011,"West Virginia","Cabell",2016-07-08 19:00:00,21.25,2016-07-09 16:15:00,265,1740,456.729411764706,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54011,"West Virginia","Cabell",2016-07-09 17:15:00,1.25,2016-07-09 18:30:00,255,293,263.2,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54011,"West Virginia","Cabell",2016-07-09 18:45:00,1,2016-07-09 19:45:00,211,212,211.75,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54019,"West Virginia","Fayette",2016-07-08 20:30:00,38.25,2016-07-10 10:45:00,206,600,392.274509803922,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54019,"West Virginia","Fayette",2016-07-10 12:15:00,6.25,2016-07-10 18:30:00,270,367,325,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54025,"West Virginia","Greenbrier",2016-07-08 21:00:00,27.75,2016-07-10 00:45:00,344,4971,1554.18918918919,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54025,"West Virginia","Greenbrier",2016-07-10 01:15:00,0.25,2016-07-10 01:30:00,320,320,320,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54031,"West Virginia","Hardy",2016-07-09 23:45:00,0.25,2016-07-10,1378,1378,1378,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54031,"West Virginia","Hardy",2016-07-10 23:45:00,2.25,2016-07-11 02:00:00,314,384,360.666666666667,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54033,"West Virginia","Harrison",2016-07-08 18:30:00,1.75,2016-07-08 20:15:00,2708,2710,2709.14285714286,"Weather"
"West Virginia",2016-07-08 18:00:00,2016-07-08 18:00:00,"Severe Weather",54043,"West Virginia","Lincoln",2016-07-08 19:15:00,19.75,2016-07-09 15:00:00,207,2455,782.316455696203,"Weather"
