"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-23 22:00:00,19.5,2015-06-24 17:30:00,12956,45881,21861.6153846154
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-24 17:45:00,22.75,2015-06-25 16:30:00,1372,15759,4992.59340659341
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-25 16:45:00,0.5,2015-06-25 17:15:00,1377,1379,1378
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-25 17:30:00,1.25,2015-06-25 18:45:00,1363,1698,1554.8
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-25 19:00:00,0.25,2015-06-25 19:15:00,1698,1698,1698
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-25 19:30:00,13.75,2015-06-26 09:15:00,216,2241,988.454545454546
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-26 16:45:00,1,2015-06-26 17:45:00,912,914,913
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-27 18:15:00,0.25,2015-06-27 18:30:00,915,915,915
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-27 20:15:00,1.75,2015-06-27 22:00:00,214,6409,2432.71428571429
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-27 22:15:00,18.5,2015-06-28 16:45:00,402,6972,1634.12162162162
"Delaware",2015-06-23 17:06:00,2015-06-26 16:00:00,"Severe Weather",10003,"Delaware","New Castle",2015-06-28 20:45:00,1.5,2015-06-28 22:15:00,211,284,256
