state,year,month,outage_count,max_outage_duration,customer_weighted_hours
New Mexico,2021,8,77,10.5,146052.75
New Mexico,2021,9,52,11.25,82402.75
New Mexico,2021,10,76,79.75,135020.75
New Mexico,2021,11,33,6.75,52240.0
New Mexico,2021,12,45,57.5,204815.0
New York,2021,0,6508,102.5,18447413.0
New York,2021,1,293,14.25,408492.5
New York,2021,2,353,102.5,830525.75
New York,2021,3,614,33.75,1959846.25
New York,2021,4,395,16.5,559556.25
New York,2021,5,537,21.75,763900.5
New York,2021,6,748,45.5,1725323.75
New York,2021,7,919,51.0,2874658.5
New York,2021,8,692,59.0,1311312.75
New York,2021,9,552,83.75,1784694.75
New York,2021,10,451,33.0,688204.25
New York,2021,11,383,34.0,617259.75
New York,2021,12,571,73.75,4923638.0
North Carolina,2021,0,5282,101.25,15661886.25
North Carolina,2021,1,381,17.5,801902.75
North Carolina,2021,2,400,91.25,5975032.25
North Carolina,2021,3,419,12.25,736361.0
North Carolina,2021,4,382,54.25,828085.5
North Carolina,2021,5,462,23.75,948960.25
North Carolina,2021,6,528,24.0,1076149.75
North Carolina,2021,7,625,37.75,1195506.5
North Carolina,2021,8,641,34.25,1971124.75
North Carolina,2021,9,418,20.75,618668.75
North Carolina,2021,10,379,23.0,597383.75
North Carolina,2021,11,319,54.0,402942.0
North Carolina,2021,12,328,101.25,509769.0
North Dakota,2021,0,235,23.5,278315.0
North Dakota,2021,1,24,14.75,30331.0
North Dakota,2021,2,43,4.25,19159.25
North Dakota,2021,3,22,15.25,23883.0
North Dakota,2021,4,14,6.5,6632.5
North Dakota,2021,5,16,2.75,27506.5
North Dakota,2021,6,51,23.5,79908.0
North Dakota,2021,7,22,6.25,21659.75
North Dakota,2021,8,12,5.5,14233.5
North Dakota,2021,9,11,3.0,20077.5
North Dakota,2021,10,6,5.0,5397.0
North Dakota,2021,11,9,18.75,25035.0
North Dakota,2021,12,5,2.25,4492.0
Ohio,2021,0,6046,103.25,19492550.0
Ohio,2021,1,274,14.25,646145.75
Ohio,2021,2,333,103.25,2503714.25
Ohio,2021,3,567,39.25,1988422.25
Ohio,2021,4,445,15.0,1101874.5
Ohio,2021,5,498,59.5,1410516.0
Ohio,2021,6,744,53.25,2241553.5
Ohio,2021,7,694,28.75,1414752.0
Ohio,2021,8,746,98.0,4159224.25
Ohio,2021,9,467,23.75,798875.75
Ohio,2021,10,471,16.75,783008.0
Ohio,2021,11,361,12.5,547893.75
Ohio,2021,12,446,47.5,1896570.0
Oklahoma,2021,0,2603,62.5,5188730.25
Oklahoma,2021,1,159,41.5,386621.0
Oklahoma,2021,2,294,19.5,1096661.5
Oklahoma,2021,3,181,19.0,201425.5
Oklahoma,2021,4,165,17.0,306185.75
Oklahoma,2021,5,221,26.75,291794.5
Oklahoma,2021,6,303,29.75,551332.0
Oklahoma,2021,7,270,24.25,437995.0
Oklahoma,2021,8,212,22.75,357803.75
Oklahoma,2021,9,180,12.0,242554.25
Oklahoma,2021,10,291,42.0,850577.75
Oklahoma,2021,11,135,18.0,140011.0
Oklahoma,2021,12,192,62.5,325768.25
Oregon,2021,0,1726,148.0,41159718.5
Oregon,2021,1,182,113.25,2667063.75
Oregon,2021,2,159,148.0,34430443.25
Oregon,2021,3,101,22.0,327289.25
Oregon,2021,4,88,13.0,181845.5
Oregon,2021,5,104,37.0,291106.5
Oregon,2021,6,186,25.5,603325.5
Oregon,2021,7,152,14.0,316496.0
Oregon,2021,8,142,34.5,364869.75
Oregon,2021,9,151,23.75,517488.5
Oregon,2021,10,151,24.75,356731.25
Oregon,2021,11,137,30.75,367507.75
Oregon,2021,12,173,67.5,735551.5
Pennsylvania,2021,0,7644,120.0,20466991.25
Pennsylvania,2021,1,371,31.0,471374.75
Pennsylvania,2021,2,336,19.75,333846.0
Pennsylvania,2021,3,642,36.75,1692338.0
Pennsylvania,2021,4,499,34.0,879298.75
Pennsylvania,2021,5,576,33.0,992930.75
Pennsylvania,2021,6,839,73.0,2131848.75
Pennsylvania,2021,7,996,67.5,4232094.75
Pennsylvania,2021,8,937,47.75,2450488.25
Pennsylvania,2021,9,762,120.0,4376210.5
Pennsylvania,2021,10,584,33.75,1005855.0
Pennsylvania,2021,11,514,17.0,521066.0
Pennsylvania,2021,12,588,31.5,1379639.75
Puerto Rico,2021,0,4036,277.25,38735223.0
Puerto Rico,2021,1,57,28.0,389604.75
Puerto Rico,2021,2,379,43.75,1814673.0
Puerto Rico,2021,3,360,43.25,1612186.25
Puerto Rico,2021,4,280,90.75,1176000.5
Puerto Rico,2021,5,435,117.25,5067328.25
Puerto Rico,2021,6,222,245.75,3146738.0
Puerto Rico,2021,7,307,267.25,4079091.25
Puerto Rico,2021,8,424,60.0,4730055.75
Puerto Rico,2021,9,285,277.25,9908937.75
Puerto Rico,2021,10,461,23.75,3130098.0
Puerto Rico,2021,11,434,23.5,1631103.75
Puerto Rico,2021,12,392,23.75,2049405.75
Rhode Island,2021,0,319,68.25,3952188.0
Rhode Island,2021,1,13,8.0,15018.5
Rhode Island,2021,2,20,18.75,60223.0
Rhode Island,2021,3,36,20.75,131973.75
Rhode Island,2021,4,12,3.0,8846.0
Rhode Island,2021,5,23,2.5,23441.25
Rhode Island,2021,6,36,5.0,40706.0
Rhode Island,2021,7,39,7.0,106682.5
Rhode Island,2021,8,38,68.25,1973212.75
Rhode Island,2021,9,25,4.0,38042.75
Rhode Island,2021,10,42,26.0,1426201.25
Rhode Island,2021,11,21,26.5,98550.75
Rhode Island,2021,12,14,3.5,29289.5
South Carolina,2021,0,2686,171.25,4634245.75
South Carolina,2021,1,127,7.5,153234.75
South Carolina,2021,2,163,18.25,259549.25
South Carolina,2021,3,215,13.5,238911.75
South Carolina,2021,4,240,10.25,333795.5
South Carolina,2021,5,318,12.0,501217.0
South Carolina,2021,6,340,43.75,422709.5
South Carolina,2021,7,389,24.25,1481563.75
South Carolina,2021,8,358,17.75,478010.75
South Carolina,2021,9,69,171.25,269667.75
South Carolina,2021,10,137,21.0,187842.75
South Carolina,2021,11,135,6.0,112791.75
South Carolina,2021,12,195,14.5,194951.25
South Dakota,2021,0,420,153.25,1087840.0
South Dakota,2021,1,25,4.75,20345.75
South Dakota,2021,2,37,14.5,66874.5
South Dakota,2021,3,61,50.0,119405.25
South Dakota,2021,4,32,8.25,28162.0
South Dakota,2021,5,32,153.25,288148.75
South Dakota,2021,6,29,7.5,25543.25
South Dakota,2021,7,51,57.5,133511.5
South Dakota,2021,8,30,25.25,90912.25
South Dakota,2021,9,42,63.25,179656.5
South Dakota,2021,10,38,86.0,86475.25
South Dakota,2021,11,17,28.25,23613.25
South Dakota,2021,12,26,5.75,25191.75
Tennessee,2021,0,4403,112.25,10393360.0
Tennessee,2021,1,245,16.25,227623.5
Tennessee,2021,2,339,70.0,1150930.5
Tennessee,2021,3,412,86.0,1021063.25
Tennessee,2021,4,244,31.75,388505.0
Tennessee,2021,5,489,43.75,1116642.25
Tennessee,2021,6,470,28.75,768267.75
Tennessee,2021,7,420,31.25,563404.75
Tennessee,2021,8,518,29.5,820497.75
Tennessee,2021,9,327,14.0,400485.5
Tennessee,2021,10,345,30.0,624772.75
Tennessee,2021,11,231,12.25,241344.25
Tennessee,2021,12,363,112.25,3069822.75
Texas,2021,0,19923,311.75,277493341.75
Texas,2021,1,1042,174.25,6245534.25
Texas,2021,2,2135,311.75,227923742.0
Texas,2021,3,1410,30.75,2210508.25
Texas,2021,4,1449,72.25,2664021.25
Texas,2021,5,2140,154.75,7290998.75
Texas,2021,6,2071,77.5,3496218.5
Texas,2021,7,1997,45.75,3065831.25
Texas,2021,8,1805,52.0,2919725.0
Texas,2021,9,1480,153.25,12903360.25
Texas,2021,10,1830,69.5,5591095.5
Texas,2021,11,1379,37.75,1759007.0
Texas,2021,12,1185,24.5,1423299.75
United States Virgin Islands,2021,0,277,15.0,1745697.75
United States Virgin Islands,2021,1,21,9.25,232919.25
United States Virgin Islands,2021,2,18,2.75,56022.25
United States Virgin Islands,2021,3,16,4.75,42419.5
United States Virgin Islands,2021,4,27,7.25,140860.25
United States Virgin Islands,2021,5,24,15.0,96824.75
United States Virgin Islands,2021,6,39,12.25,553220.25
United States Virgin Islands,2021,7,25,6.75,48345.75
United States Virgin Islands,2021,8,26,7.25,162656.25
United States Virgin Islands,2021,9,24,7.0,224092.0
United States Virgin Islands,2021,10,24,3.0,60109.25
United States Virgin Islands,2021,11,25,5.0,108106.25
United States Virgin Islands,2021,12,8,5.5,20122.0
Utah,2021,0,1178,95.25,2538238.0
Utah,2021,1,79,11.5,148296.0
Utah,2021,2,73,10.75,92381.25
Utah,2021,3,87,11.0,114117.75
Utah,2021,4,104,95.25,478346.0
Utah,2021,5,85,31.25,168892.75
Utah,2021,6,136,12.25,190646.25
Utah,2021,7,133,26.0,332449.0
Utah,2021,8,133,13.75,276016.25
Utah,2021,9,94,10.0,145054.5
Utah,2021,10,96,20.75,273702.75
Utah,2021,11,66,8.0,99068.0
Utah,2021,12,92,28.75,219267.5
Vermont,2021,0,628,101.25,1326049.25
Vermont,2021,1,31,18.25,222115.75
Vermont,2021,2,14,4.75,21370.25
Vermont,2021,3,75,16.25,135767.25
Vermont,2021,4,40,11.0,53167.0
Vermont,2021,5,36,18.5,141670.25
Vermont,2021,6,61,20.5,96899.75
Vermont,2021,7,60,9.25,110599.25
Vermont,2021,8,52,6.25,68172.25
Vermont,2021,9,69,101.25,93759.5
Vermont,2021,10,42,5.25,55174.75
Vermont,2021,11,59,23.25,149158.0
Vermont,2021,12,89,12.25,178195.25
Virginia,2021,0,6272,285.75,30069660.25
Virginia,2021,1,274,36.5,595291.0
Virginia,2021,2,529,126.5,17804444.75
Virginia,2021,3,365,15.25,503953.0
Virginia,2021,4,425,37.0,950896.25
Virginia,2021,5,816,52.5,1603714.25
Virginia,2021,6,679,50.75,978859.5
Virginia,2021,7,675,45.25,1895995.75
Virginia,2021,8,953,173.25,2912198.0
Virginia,2021,9,510,19.5,726470.25
Virginia,2021,10,540,285.75,1431247.5
Virginia,2021,11,241,18.0,230481.25
